Date,Shift_Name,Staff_ID,Shift_Start,Shift_End
2024-08-04,Morning,5f987c71,2024-08-04 08:00,2024-08-04 16:00
2024-08-04,Morning,8b9d2434,2024-08-04 08:00,2024-08-04 16:00
2024-08-04,Morning,93829b43,2024-08-04 08:00,2024-08-04 16:00
2024-08-04,Morning,6142ea7d,2024-08-04 08:00,2024-08-04 16:00
2024-08-04,Morning,a0ee89ae,2024-08-04 08:00,2024-08-04 16:00
2024-08-04,Evening,05628059,2024-08-04 16:00,2024-08-05 00:00
2024-08-04,Evening,6c307511,2024-08-04 16:00,2024-08-05 00:00
2024-08-04,Evening,f8cda88b,2024-08-04 16:00,2024-08-05 00:00
2024-08-04,Evening,474a493b,2024-08-04 16:00,2024-08-05 00:00
2024-08-04,Evening,bf3c4c06,2024-08-04 16:00,2024-08-05 00:00
2024-08-04,Evening,7b3a4e3e,2024-08-04 16:00,2024-08-05 00:00
2024-08-04,Night,1d53434b,2024-08-04 00:00,2024-08-04 08:00
2024-08-04,Night,2369b584,2024-08-04 00:00,2024-08-04 08:00
2024-08-05,Morning,7b3a4e3e,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,d777a477,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,9132b63e,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,a6f2f7b8,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,bdd640fb,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,2369b584,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,1ca35cfb,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,614ff3d7,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,05628059,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,b02b61c4,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,4b22d308,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,bf3c4c06,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,310c0c00,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,28f49481,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,7a0ecfea,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,8b9d2434,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Morning,ab9099a4,2024-08-05 08:00,2024-08-05 16:00
2024-08-05,Evening,d9f195d0,2024-08-05 16:00,2024-08-06 00:00
2024-08-05,Evening,0f1259e0,2024-08-05 16:00,2024-08-06 00:00
2024-08-05,Evening,fa5d3100,2024-08-05 16:00,2024-08-06 00:00
2024-08-05,Evening,f10c718b,2024-08-05 16:00,2024-08-06 00:00
2024-08-05,Evening,bb026576,2024-08-05 16:00,2024-08-06 00:00
2024-08-05,Evening,5f987c71,2024-08-05 16:00,2024-08-06 00:00
2024-08-05,Evening,9a1de644,2024-08-05 16:00,2024-08-06 00:00
2024-08-05,Night,474a493b,2024-08-05 00:00,2024-08-05 08:00
2024-08-05,Night,1d53434b,2024-08-05 00:00,2024-08-05 08:00
2024-08-05,Night,3da9c2a9,2024-08-05 00:00,2024-08-05 08:00
2024-08-05,Night,a748dbcf,2024-08-05 00:00,2024-08-05 08:00
2024-08-05,Night,2a45c2ab,2024-08-05 00:00,2024-08-05 08:00
2024-08-06,Morning,a6f2f7b8,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Morning,0ef8c2d6,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Morning,9132b63e,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Morning,4b22d308,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Morning,88bd6407,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Morning,f8cda88b,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Morning,bdd640fb,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Morning,a8b317fa,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Morning,0f1259e0,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Morning,63f2ae24,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Morning,d777a477,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Morning,1d53434b,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Morning,ab9099a4,2024-08-06 08:00,2024-08-06 16:00
2024-08-06,Evening,2a45c2ab,2024-08-06 16:00,2024-08-07 00:00
2024-08-06,Evening,b02b61c4,2024-08-06 16:00,2024-08-07 00:00
2024-08-06,Evening,28f49481,2024-08-06 16:00,2024-08-07 00:00
2024-08-06,Evening,77d21e02,2024-08-06 16:00,2024-08-07 00:00
2024-08-06,Evening,1ca35cfb,2024-08-06 16:00,2024-08-07 00:00
2024-08-06,Evening,6142ea7d,2024-08-06 16:00,2024-08-07 00:00
2024-08-06,Evening,93829b43,2024-08-06 16:00,2024-08-07 00:00
2024-08-06,Evening,759cde66,2024-08-06 16:00,2024-08-07 00:00
2024-08-06,Night,a748dbcf,2024-08-06 00:00,2024-08-06 08:00
2024-08-06,Night,a9488d99,2024-08-06 00:00,2024-08-06 08:00
2024-08-06,Night,614ff3d7,2024-08-06 00:00,2024-08-06 08:00
2024-08-06,Night,d9f195d0,2024-08-06 00:00,2024-08-06 08:00
2024-08-06,Night,a491f0b2,2024-08-06 00:00,2024-08-06 08:00
2024-08-07,Morning,a491f0b2,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,7b3a4e3e,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,bb026576,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,d261a7ab,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,2369b584,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,f8cda88b,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,05628059,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,77d21e02,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,b02b61c4,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,fa5d3100,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,a6f2f7b8,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,88bd6407,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,759cde66,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,bf3c4c06,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,f4188f3f,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,28f49481,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Morning,5f987c71,2024-08-07 08:00,2024-08-07 16:00
2024-08-07,Evening,9132b63e,2024-08-07 16:00,2024-08-08 00:00
2024-08-07,Evening,f10c718b,2024-08-07 16:00,2024-08-08 00:00
2024-08-07,Evening,310c0c00,2024-08-07 16:00,2024-08-08 00:00
2024-08-07,Evening,63f2ae24,2024-08-07 16:00,2024-08-08 00:00
2024-08-07,Evening,ab9099a4,2024-08-07 16:00,2024-08-08 00:00
2024-08-07,Evening,72ff5d2a,2024-08-07 16:00,2024-08-08 00:00
2024-08-07,Evening,9a1de644,2024-08-07 16:00,2024-08-08 00:00
2024-08-07,Night,7a0ecfea,2024-08-07 00:00,2024-08-07 08:00
2024-08-07,Night,4b22d308,2024-08-07 00:00,2024-08-07 08:00
2024-08-07,Night,a748dbcf,2024-08-07 00:00,2024-08-07 08:00
2024-08-07,Night,614ff3d7,2024-08-07 00:00,2024-08-07 08:00
2024-08-07,Night,93829b43,2024-08-07 00:00,2024-08-07 08:00
2024-08-07,Night,d9f195d0,2024-08-07 00:00,2024-08-07 08:00
2024-08-07,Night,d777a477,2024-08-07 00:00,2024-08-07 08:00
2024-08-08,Morning,28f49481,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,dfde4fbf,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,5f987c71,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,d9f195d0,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,05628059,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,d261a7ab,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,63f2ae24,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,bdd640fb,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,1ca35cfb,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,2369b584,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,c1590f53,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,93829b43,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,3da9c2a9,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Morning,0ef8c2d6,2024-08-08 08:00,2024-08-08 16:00
2024-08-08,Evening,7a0ecfea,2024-08-08 16:00,2024-08-09 00:00
2024-08-08,Evening,614ff3d7,2024-08-08 16:00,2024-08-09 00:00
2024-08-08,Evening,a491f0b2,2024-08-08 16:00,2024-08-09 00:00
2024-08-08,Evening,4b22d308,2024-08-08 16:00,2024-08-09 00:00
2024-08-08,Evening,1d53434b,2024-08-08 16:00,2024-08-09 00:00
2024-08-08,Evening,88bd6407,2024-08-08 16:00,2024-08-09 00:00
2024-08-08,Evening,310c0c00,2024-08-08 16:00,2024-08-09 00:00
2024-08-08,Evening,72ff5d2a,2024-08-08 16:00,2024-08-09 00:00
2024-08-08,Evening,9132b63e,2024-08-08 16:00,2024-08-09 00:00
2024-08-08,Evening,a6f2f7b8,2024-08-08 16:00,2024-08-09 00:00
2024-08-08,Night,a8b317fa,2024-08-08 00:00,2024-08-08 08:00
2024-08-08,Night,ab9099a4,2024-08-08 00:00,2024-08-08 08:00
2024-08-09,Morning,474a493b,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,5f987c71,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,a6f2f7b8,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,77d21e02,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,4b22d308,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,a491f0b2,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,759cde66,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,a748dbcf,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,614ff3d7,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,d261a7ab,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,1ca35cfb,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,f4188f3f,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,6c307511,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,9a1de644,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,8b9d2434,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,310c0c00,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,dfde4fbf,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Morning,a9488d99,2024-08-09 08:00,2024-08-09 16:00
2024-08-09,Evening,a8b317fa,2024-08-09 16:00,2024-08-10 00:00
2024-08-09,Evening,0ef8c2d6,2024-08-09 16:00,2024-08-10 00:00
2024-08-09,Evening,bf3c4c06,2024-08-09 16:00,2024-08-10 00:00
2024-08-09,Evening,b02b61c4,2024-08-09 16:00,2024-08-10 00:00
2024-08-09,Evening,2369b584,2024-08-09 16:00,2024-08-10 00:00
2024-08-09,Evening,a0ee89ae,2024-08-09 16:00,2024-08-10 00:00
2024-08-09,Evening,bdd640fb,2024-08-09 16:00,2024-08-10 00:00
2024-08-09,Evening,2a45c2ab,2024-08-09 16:00,2024-08-10 00:00
2024-08-09,Evening,c1590f53,2024-08-09 16:00,2024-08-10 00:00
2024-08-09,Night,7a0ecfea,2024-08-09 00:00,2024-08-09 08:00
2024-08-09,Night,6142ea7d,2024-08-09 00:00,2024-08-09 08:00
2024-08-09,Night,3da9c2a9,2024-08-09 00:00,2024-08-09 08:00
2024-08-09,Night,72ff5d2a,2024-08-09 00:00,2024-08-09 08:00
2024-08-10,Morning,5f987c71,2024-08-10 08:00,2024-08-10 16:00
2024-08-10,Morning,c1590f53,2024-08-10 08:00,2024-08-10 16:00
2024-08-10,Morning,77d21e02,2024-08-10 08:00,2024-08-10 16:00
2024-08-10,Morning,88bd6407,2024-08-10 08:00,2024-08-10 16:00
2024-08-10,Morning,fa5d3100,2024-08-10 08:00,2024-08-10 16:00
2024-08-10,Morning,a8b317fa,2024-08-10 08:00,2024-08-10 16:00
2024-08-10,Morning,0f1259e0,2024-08-10 08:00,2024-08-10 16:00
2024-08-10,Morning,6142ea7d,2024-08-10 08:00,2024-08-10 16:00
2024-08-10,Morning,63f2ae24,2024-08-10 08:00,2024-08-10 16:00
2024-08-10,Evening,72ff5d2a,2024-08-10 16:00,2024-08-11 00:00
2024-08-10,Evening,bf3c4c06,2024-08-10 16:00,2024-08-11 00:00
2024-08-10,Evening,d777a477,2024-08-10 16:00,2024-08-11 00:00
2024-08-10,Evening,f4188f3f,2024-08-10 16:00,2024-08-11 00:00
2024-08-10,Evening,a0ee89ae,2024-08-10 16:00,2024-08-11 00:00
2024-08-10,Evening,dfde4fbf,2024-08-10 16:00,2024-08-11 00:00
2024-08-10,Evening,1ca35cfb,2024-08-10 16:00,2024-08-11 00:00
2024-08-10,Evening,ab9099a4,2024-08-10 16:00,2024-08-11 00:00
2024-08-10,Night,b02b61c4,2024-08-10 00:00,2024-08-10 08:00
2024-08-11,Morning,28f49481,2024-08-11 08:00,2024-08-11 16:00
2024-08-11,Morning,d777a477,2024-08-11 08:00,2024-08-11 16:00
2024-08-11,Morning,88bd6407,2024-08-11 08:00,2024-08-11 16:00
2024-08-11,Morning,6142ea7d,2024-08-11 08:00,2024-08-11 16:00
2024-08-11,Morning,0f1259e0,2024-08-11 08:00,2024-08-11 16:00
2024-08-11,Morning,63f2ae24,2024-08-11 08:00,2024-08-11 16:00
2024-08-11,Morning,bdd640fb,2024-08-11 08:00,2024-08-11 16:00
2024-08-11,Morning,2369b584,2024-08-11 08:00,2024-08-11 16:00
2024-08-11,Morning,a8b317fa,2024-08-11 08:00,2024-08-11 16:00
2024-08-11,Evening,bb026576,2024-08-11 16:00,2024-08-12 00:00
2024-08-11,Evening,72ff5d2a,2024-08-11 16:00,2024-08-12 00:00
2024-08-11,Evening,dfde4fbf,2024-08-11 16:00,2024-08-12 00:00
2024-08-11,Evening,c1590f53,2024-08-11 16:00,2024-08-12 00:00
2024-08-11,Evening,310c0c00,2024-08-11 16:00,2024-08-12 00:00
2024-08-11,Evening,1ca35cfb,2024-08-11 16:00,2024-08-12 00:00
2024-08-11,Evening,9132b63e,2024-08-11 16:00,2024-08-12 00:00
2024-08-11,Night,5f987c71,2024-08-11 00:00,2024-08-11 08:00
2024-08-11,Night,6c307511,2024-08-11 00:00,2024-08-11 08:00
2024-08-11,Night,474a493b,2024-08-11 00:00,2024-08-11 08:00
2024-08-12,Morning,a748dbcf,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,f4188f3f,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,2a45c2ab,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,0ef8c2d6,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,d777a477,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,614ff3d7,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,a0ee89ae,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,9132b63e,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,a491f0b2,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,6142ea7d,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,fa5d3100,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,4b22d308,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,9a1de644,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,7b3a4e3e,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Morning,1d53434b,2024-08-12 08:00,2024-08-12 16:00
2024-08-12,Evening,bf3c4c06,2024-08-12 16:00,2024-08-13 00:00
2024-08-12,Evening,d261a7ab,2024-08-12 16:00,2024-08-13 00:00
2024-08-12,Evening,7a0ecfea,2024-08-12 16:00,2024-08-13 00:00
2024-08-12,Evening,f10c718b,2024-08-12 16:00,2024-08-13 00:00
2024-08-12,Evening,6c307511,2024-08-12 16:00,2024-08-13 00:00
2024-08-12,Evening,77d21e02,2024-08-12 16:00,2024-08-13 00:00
2024-08-12,Evening,3da9c2a9,2024-08-12 16:00,2024-08-13 00:00
2024-08-12,Evening,88bd6407,2024-08-12 16:00,2024-08-13 00:00
2024-08-12,Evening,0f1259e0,2024-08-12 16:00,2024-08-13 00:00
2024-08-12,Evening,ab9099a4,2024-08-12 16:00,2024-08-13 00:00
2024-08-12,Evening,5f987c71,2024-08-12 16:00,2024-08-13 00:00
2024-08-12,Evening,310c0c00,2024-08-12 16:00,2024-08-13 00:00
2024-08-12,Night,a8b317fa,2024-08-12 00:00,2024-08-12 08:00
2024-08-12,Night,72ff5d2a,2024-08-12 00:00,2024-08-12 08:00
2024-08-12,Night,a6f2f7b8,2024-08-12 00:00,2024-08-12 08:00
2024-08-12,Night,2369b584,2024-08-12 00:00,2024-08-12 08:00
2024-08-12,Night,474a493b,2024-08-12 00:00,2024-08-12 08:00
2024-08-13,Morning,c1590f53,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Morning,f10c718b,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Morning,fa5d3100,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Morning,a491f0b2,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Morning,a8b317fa,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Morning,f4188f3f,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Morning,88bd6407,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Morning,2369b584,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Morning,614ff3d7,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Morning,d9f195d0,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Morning,63f2ae24,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Morning,759cde66,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Morning,4b22d308,2024-08-13 08:00,2024-08-13 16:00
2024-08-13,Evening,a748dbcf,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,28f49481,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,d261a7ab,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,bf3c4c06,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,a0ee89ae,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,310c0c00,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,d777a477,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,a9488d99,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,9132b63e,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,9a1de644,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,1d53434b,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,7a0ecfea,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,f8cda88b,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Evening,dfde4fbf,2024-08-13 16:00,2024-08-14 00:00
2024-08-13,Night,6c307511,2024-08-13 00:00,2024-08-13 08:00
2024-08-13,Night,6142ea7d,2024-08-13 00:00,2024-08-13 08:00
2024-08-13,Night,77d21e02,2024-08-13 00:00,2024-08-13 08:00
2024-08-13,Night,93829b43,2024-08-13 00:00,2024-08-13 08:00
2024-08-14,Morning,5f987c71,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,bdd640fb,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,6c307511,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,77d21e02,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,9a1de644,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,93829b43,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,3da9c2a9,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,614ff3d7,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,6142ea7d,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,4b22d308,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,1ca35cfb,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,f4188f3f,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,7a0ecfea,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,9132b63e,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,0ef8c2d6,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Morning,bf3c4c06,2024-08-14 08:00,2024-08-14 16:00
2024-08-14,Evening,310c0c00,2024-08-14 16:00,2024-08-15 00:00
2024-08-14,Evening,759cde66,2024-08-14 16:00,2024-08-15 00:00
2024-08-14,Evening,474a493b,2024-08-14 16:00,2024-08-15 00:00
2024-08-14,Evening,ab9099a4,2024-08-14 16:00,2024-08-15 00:00
2024-08-14,Evening,a0ee89ae,2024-08-14 16:00,2024-08-15 00:00
2024-08-14,Evening,72ff5d2a,2024-08-14 16:00,2024-08-15 00:00
2024-08-14,Evening,d777a477,2024-08-14 16:00,2024-08-15 00:00
2024-08-14,Evening,b02b61c4,2024-08-14 16:00,2024-08-15 00:00
2024-08-14,Night,2a45c2ab,2024-08-14 00:00,2024-08-14 08:00
2024-08-14,Night,05628059,2024-08-14 00:00,2024-08-14 08:00
2024-08-14,Night,f10c718b,2024-08-14 00:00,2024-08-14 08:00
2024-08-14,Night,fa5d3100,2024-08-14 00:00,2024-08-14 08:00
2024-08-15,Morning,2369b584,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,9132b63e,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,72ff5d2a,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,77d21e02,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,a748dbcf,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,6c307511,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,6142ea7d,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,474a493b,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,bb026576,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,63f2ae24,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,05628059,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,bdd640fb,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,88bd6407,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Morning,b02b61c4,2024-08-15 08:00,2024-08-15 16:00
2024-08-15,Evening,4b22d308,2024-08-15 16:00,2024-08-16 00:00
2024-08-15,Evening,28f49481,2024-08-15 16:00,2024-08-16 00:00
2024-08-15,Evening,fa5d3100,2024-08-15 16:00,2024-08-16 00:00
2024-08-15,Evening,d261a7ab,2024-08-15 16:00,2024-08-16 00:00
2024-08-15,Evening,f10c718b,2024-08-15 16:00,2024-08-16 00:00
2024-08-15,Evening,c1590f53,2024-08-15 16:00,2024-08-16 00:00
2024-08-15,Evening,1d53434b,2024-08-15 16:00,2024-08-16 00:00
2024-08-15,Evening,d9f195d0,2024-08-15 16:00,2024-08-16 00:00
2024-08-15,Evening,7a0ecfea,2024-08-15 16:00,2024-08-16 00:00
2024-08-15,Evening,0ef8c2d6,2024-08-15 16:00,2024-08-16 00:00
2024-08-15,Night,a6f2f7b8,2024-08-15 00:00,2024-08-15 08:00
2024-08-15,Night,dfde4fbf,2024-08-15 00:00,2024-08-15 08:00
2024-08-15,Night,ab9099a4,2024-08-15 00:00,2024-08-15 08:00
2024-08-15,Night,93829b43,2024-08-15 00:00,2024-08-15 08:00
2024-08-15,Night,614ff3d7,2024-08-15 00:00,2024-08-15 08:00
2024-08-15,Night,9a1de644,2024-08-15 00:00,2024-08-15 08:00
2024-08-16,Morning,6c307511,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,fa5d3100,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,93829b43,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,4b22d308,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,1ca35cfb,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,72ff5d2a,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,f4188f3f,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,6142ea7d,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,0ef8c2d6,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,1d53434b,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,7b3a4e3e,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,a748dbcf,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,9a1de644,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Morning,d261a7ab,2024-08-16 08:00,2024-08-16 16:00
2024-08-16,Evening,63f2ae24,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Evening,0f1259e0,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Evening,a6f2f7b8,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Evening,9132b63e,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Evening,a0ee89ae,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Evening,310c0c00,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Evening,a491f0b2,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Evening,77d21e02,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Evening,d777a477,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Evening,614ff3d7,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Evening,759cde66,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Evening,7a0ecfea,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Evening,bb026576,2024-08-16 16:00,2024-08-17 00:00
2024-08-16,Night,88bd6407,2024-08-16 00:00,2024-08-16 08:00
2024-08-16,Night,d9f195d0,2024-08-16 00:00,2024-08-16 08:00
2024-08-16,Night,5f987c71,2024-08-16 00:00,2024-08-16 08:00
2024-08-17,Morning,d9f195d0,2024-08-17 08:00,2024-08-17 16:00
2024-08-17,Morning,05628059,2024-08-17 08:00,2024-08-17 16:00
2024-08-17,Morning,d261a7ab,2024-08-17 08:00,2024-08-17 16:00
2024-08-17,Morning,2369b584,2024-08-17 08:00,2024-08-17 16:00
2024-08-17,Morning,6c307511,2024-08-17 08:00,2024-08-17 16:00
2024-08-17,Morning,4b22d308,2024-08-17 08:00,2024-08-17 16:00
2024-08-17,Morning,dfde4fbf,2024-08-17 08:00,2024-08-17 16:00
2024-08-17,Morning,a748dbcf,2024-08-17 08:00,2024-08-17 16:00
2024-08-17,Morning,28f49481,2024-08-17 08:00,2024-08-17 16:00
